,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,단위가격,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
1232,2019-01-14 14:20,20,키친플라워 대용량 디지털 에어프라이어 5L,9,89800,32419000,362,Monday,No,No,9,1,2,2,-4.1,7.5,1,0,98,104.24,14:20:00,86,21,0,0,0
21569,2019-07-24 21:40,20,무이자 LG 통돌이 세탁기,1,489000,29043000,60,Wednesday,No,No,12,1,2,0,24.8,29.7,26.8,0.5,19,104.56,21:40:00,130,10,0,0,2
23565,2019-08-13 1:00,10,스포메틱스 트리플 샤이닝 쿠션시즌1,7,39900,2947000,74,Tuesday,No,No,3,1,2,2,24.3,33.7,28.5,1.2,21,104.81,1:00:00,6,0,0,0,1
12923,2019-05-05 20:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,20549000,38,Sunday,Yes,No,12,1,2,2,10.9,27.3,18.9,0,49,105.05,20:40:00,124,5,0,1,6
11773,2019-04-25 13:00,30,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,9,154000,14193000,93,Thursday,No,No,11,0,2,1,10.2,17,13.5,4.5,38,104.87,13:00:00,78,21,0,0,3
23488,2019-08-12 14:20,20,일시불 에코라믹 모던 IH 냄비 세트,9,94000,5361000,58,Monday,No,No,9,0,2,1,25.3,31,27.7,15.5,21,104.81,14:20:00,86,0,0,0,0
12373,2019-05-01 7:00,20,무이자 프랑스직수입  테팔 매직핸즈 프라이팬세트,9,109000,4496000,42,Wednesday,No,No,10,1,2,0,10.1,22.1,15.4,0,48,105.05,7:00:00,42,41,0,0,2
3966,2019-02-12 0:20,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,39800,28336000,712,Tuesday,No,No,3,1,2,2,-6,6,0.1,0,45,104.69,0:20:00,2,87,0,0,1
32103,2019-11-06 10:20,30,무이자 송도순의 원터치 중탕기 홈쿠(시즌2),9,128000,16774000,132,Wednesday,No,No,10,1,2,0,5.5,18.6,11.3,0,34,104.87,10:20:00,62,0,0,0,2
18345,2019-06-24 21:00,20,일시불 LG 통돌이 세탁기,1,439000,25714000,59,Monday,No,No,12,1,2,1,17.2,28.4,22.5,0.1,18,104.88,21:00:00,126,10,0,0,0
11371,2019-04-21 21:40,20,19 SS USPA  여성 화이트라벨 폴로셔츠 3종,6,79000,17199000,218,Sunday,Yes,No,9,1,1,2,12,22.1,16.5,0.1,30,104.87,21:40:00,130,0,0,1,6
8984,2019-04-01 17:00,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,8495000,51,Monday,No,No,11,1,2,1,-0.1,11.4,5.7,0,23,104.87,17:00:00,102,4,0,0,0
22922,2019-08-07 9:20,20,AAD 소가죽 투웨이 샌들,8,29000,25293000,873,Wednesday,No,No,1,1,2,2,23.8,32.1,27.2,14.7,27,104.81,9:20:00,56,68,0,0,2
2868,2019-01-31 21:40,20,무이자 삼성 UHD TV UN65NU7010FXKR,1,1800000,26319000,15,Thursday,No,No,12,0,2,0,-3.8,4.7,0.3,4.9,46,104.24,21:40:00,130,1,0,0,3
1824,2019-01-20 16:00,20,국내산 손질갑오징어 8팩,3,49900,51668000,1036,Sunday,Yes,No,5,1,2,2,-2.8,5.5,1.6,0.1,40,104.24,16:00:00,96,98,0,1,6
14271,2019-05-16 13:20,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,2913000,19,Thursday,No,No,11,1,2,0,14.6,28.9,21.4,0,43,105.05,13:20:00,80,4,0,0,3
10168,2019-04-11 10:20,20,바로바로 무선청소기,4,89000,34631000,390,Thursday,No,No,9,1,2,2,3.3,14.3,8.8,0,20,104.87,10:20:00,62,96,0,0,3
32401,2019-11-09 8:20,20,임페리얼 남성 스트레치팬츠 3종,6,79000,19817000,251,Saturday,Yes,No,9,1,0,2,1.6,17.3,8.5,0.1,32,104.87,8:20:00,50,42,0,1,5
30799,2019-10-23 7:00,20,참존 탑뉴스 지이링클 기초세트,7,59000,23506000,399,Wednesday,No,No,6,1,2,2,12.1,20,16,0.1,25,105.46,7:00:00,42,0,0,0,2
36366,2019-12-20 8:20,20,셀렉프로 뚝배기 전기밥솥(멀티쿠커),9,79000,29415000,373,Friday,No,No,9,1,2,2,-3,5.4,1,0.1,26,105.12,8:20:00,50,59,0,0,4
36065,2019-12-17 7:00,20,블랙모어스 알티지 오메가3 3병 (53주분),2,95200,19920000,210,Tuesday,No,No,9,0,2,2,3.9,12.5,8.3,2.2,25,105.12,7:00:00,42,0,0,0,1
33361,2019-11-19 18:20,10,뱅뱅 남성 구스다운 2종(ARS),6,89000,6633000,75,Tuesday,No,No,9,1,0,2,0.6,7,3.7,0.1,27,104.87,18:20:00,110,0,0,0,1
20176,2019-07-12 20:40,20,리복 델타 피트니스 트렁크 8종,5,89000,5772000,65,Friday,No,No,9,1,2,2,19.6,27.9,23.2,0.4,16,104.56,20:40:00,124,19,0,0,4
26923,2019-09-16 0:00,20,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(마스카라),7,39900,16418000,412,Monday,No,No,3,1,2,2,18.1,28.2,22.4,0.2,17,105.2,0:00:00,0,0,0,0,0
17611,2019-06-16 22:20,20,[라쉬반］FC바로셀로나 에디션 드로즈SET,5,119000,39981000,336,Sunday,Yes,No,10,1,2,2,15.2,26.1,20.2,0.1,21,104.88,22:20:00,134,6,0,1,6
7907,2019-03-22 6:20,20,무이자 아이넥스 프리미엄 올스텐 싱크선반,9,94800,7082000,75,Friday,No,No,9,1,2,0,1.6,10.5,5.2,0,35,104.49,6:20:00,38,0,0,0,4
32409,2019-11-09 10:00,20,네오젠 에이지큐어 원미닛 링클 리프트,7,59900,73322000,1225,Saturday,Yes,No,6,1,2,2,1.6,17.3,8.5,0.1,32,104.87,10:00:00,60,0,0,1,5
9711,2019-04-07 12:00,20,일시불 삼성 5도어 냉장고 H9000 RH81M8011S9,1,1469000,9075000,7,Sunday,Yes,No,12,1,2,1,7.4,18.4,12.5,2.8,43,104.87,12:00:00,72,9,0,1,6
16714,2019-06-08 16:20,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,38900,60643000,1559,Saturday,Yes,No,3,1,2,2,15.5,25.5,20.1,0.1,22,104.88,16:20:00,98,0,0,1,5
17215,2019-06-13 14:00,20,"[광동제약] 석류 100, 총 5박스",2,79900,22830000,286,Thursday,No,No,9,1,2,2,14.7,28,21.2,0,23,104.88,14:00:00,84,63,0,0,3
28082,2019-09-26 13:40,20,트레스패스 남성 에어 워킹화 + 러닝화 2종,8,39800,21056000,530,Thursday,No,No,3,1,2,2,16,26.2,20.4,0,25,105.2,13:40:00,82,100,0,0,3
5771,2019-03-01 22:00,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,999000,2767000,3,Friday,No,Yes,12,1,2,1,-0.3,13.7,6,0,91,104.49,22:00:00,132,13,1,0,4
6299,2019-03-06 14:40,20,에코라믹 통주물 스톤 냄비세트,9,60900,36706000,603,Wednesday,No,No,7,1,2,2,4.7,14.3,8.8,1,95,104.49,14:40:00,88,24,0,0,2
9127,2019-04-02 15:40,20,에코라믹 통주물 스톤 냄비세트,9,60900,49121000,807,Tuesday,No,No,7,1,2,2,-0.4,13.4,6.7,0,25,104.87,15:40:00,94,24,0,0,1
32613,2019-11-11 15:00,20,보몽드 카밀라 더블착번극세사 토퍼침구세트 K(킹),10,79900,10402000,131,Monday,No,No,9,1,2,2,7.8,16.9,12.1,1.1,25,104.87,15:00:00,90,11,0,0,0
37343,2019-12-31 20:20,20,일시불 국내제조 노비타 뉴스파 비데 무료설치,4,219000,13768000,63,Tuesday,No,No,11,1,2,1,-6.7,0.4,-3.8,0.1,19,105.12,20:20:00,122,23,0,0,1
4733,2019-02-19 10:00,20,무이자 쿠쿠전기밥솥 10인용,9,218000,9484000,44,Tuesday,No,No,11,1,2,0,0.6,5.7,2.9,16.3,24,104.69,10:00:00,60,59,0,0,1
35930,2019-12-15 20:40,20,코몽트 덤블 플리스 자켓 2종,6,39900,72106000,1808,Sunday,Yes,No,3,1,2,2,-1.5,12.4,4.7,0,28,105.12,20:40:00,124,79,0,1,6
23977,2019-08-16 20:00,20,무이자 LG 통돌이 세탁기,1,489000,13899000,29,Friday,No,No,12,1,2,0,23.3,30.7,26.4,1.9,21,104.81,20:00:00,120,10,0,0,4
26825,2019-09-14 23:40,20,아미니 비노테라 오일 워시(구성2),7,59900,2287000,39,Saturday,Yes,Yes,6,1,2,2,17.4,27.5,22.3,0.1,15,105.2,23:40:00,142,0,1,1,5
11652,2019-04-24 6:40,20,리앤코리아 순면 볼륨 카페트 세트(중형),10,49900,3349000,68,Wednesday,No,No,5,1,2,2,14.2,22,17.3,6.9,27,104.87,6:40:00,40,111,0,0,2
17284,2019-06-14 8:30,10,배관청소용품 뚜러킹 세트,4,39800,9809000,247,Friday,No,No,3,1,2,2,16.8,24.7,20.2,2.3,25,104.88,8:30:00,51,0,0,0,4
34223,2019-11-29 11:00,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,218000,23148000,107,Friday,No,No,11,1,2,0,-1.2,9.9,3.4,0,23,104.87,11:00:00,66,59,0,0,4
22269,2019-08-01 1:00,20,헤드 액티브 브라탑 패키지,5,59000,8049000,137,Thursday,No,No,6,1,2,2,24.6,33.1,28.4,3.4,15,104.81,1:00:00,6,66,0,0,3
2857,2019-01-31 21:00,20,일시불 삼성 UHD TV UN75NU7010FXKR,1,2700000,13172000,5,Thursday,No,No,12,0,2,1,-3.8,4.7,0.3,4.9,46,104.24,21:00:00,126,1,0,0,3
36197,2019-12-18 15:00,20,하늘내린 용대리황태10마리,3,34900,39065000,1120,Wednesday,No,No,2,1,2,2,1.8,8.5,4.6,0.4,27,105.12,15:00:00,90,0,0,0,2
19743,2019-07-08 23:00,30,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1989000,0,0,Monday,No,No,12,1,2,0,18.9,27.3,22.6,0.5,15,104.56,23:00:00,138,7,0,0,0
19142,2019-07-02 23:40,20,(무)[보루네오] 피올레 천연소가죽 소파 6인용,0,1249000,3151000,3,Tuesday,No,No,12,1,2,2,18.5,29.2,23.4,0,24,104.56,23:40:00,142,8,0,0,1
15382,2019-05-26 14:40,20,무이자 대우전자 벽걸이 에어컨 TDOZ-S10JK,1,849000,15753000,19,Sunday,Yes,No,12,1,2,0,16.4,30.1,23.2,0.1,35,105.05,14:40:00,88,7,0,1,6
36009,2019-12-16 15:00,20,까사마루 멀티행거 1세트,4,59000,4073000,70,Monday,No,No,6,1,2,2,1,14.1,7.1,0,28,105.12,15:00:00,90,0,0,0,0
11054,2019-04-18 21:20,20,일시불 삼성 UHD TV UN65NU7050F,1,1700000,5173000,4,Thursday,No,No,12,0,2,1,8.4,21.6,15.3,0,30,104.87,21:20:00,128,1,0,0,3
7496,2019-03-18 8:20,20,그렉노먼 남성 봄 컬렉션 티셔츠 5종,6,59900,12229000,205,Monday,No,No,6,1,0,2,-0.7,15,7.5,0,29,104.49,8:20:00,50,46,0,0,0
14566,2019-05-19 9:40,20,코몽트 남성 이너티셔츠 7종,6,39900,101624000,2547,Sunday,Yes,No,3,1,0,2,16.9,22.6,19.5,7.2,17,105.05,9:40:00,58,46,0,1,6
22167,2019-07-30 22:00,20,푸마 DRY-CELL 에센셜 브라팬티 7세트(스킨구성),5,139000,3250000,24,Tuesday,No,No,10,1,2,2,24.7,32.5,28.4,0.7,17,104.56,22:00:00,132,65,0,0,1
5041,2019-02-22 0:20,20,몬테밀라노 컴포트앤핏 브라팬티 5+5세트,5,99000,40329000,408,Friday,No,No,10,1,2,2,-1.5,11.1,3.9,0,52,104.69,0:20:00,2,65,0,0,4
30299,2019-10-18 8:40,20,일시불 메디컬드림 롤링마사지기 (KMD-970),4,100000,20994000,210,Friday,No,No,10,0,2,1,11,19.5,15.3,3.8,19,105.46,8:40:00,52,0,0,0,4
17143,2019-06-12 17:20,20,안동간고등어 20팩,3,30900,57498000,1861,Wednesday,No,No,1,1,2,2,14.3,25.9,19.7,0,22,104.88,17:20:00,104,17,0,0,2
18156,2019-06-22 22:50,20,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,1,749000,7310000,10,Saturday,Yes,No,12,1,2,0,17.4,27.1,21.7,1,19,104.88,22:50:00,137,22,0,1,5
3501,2019-02-07 6:00,20,크린조이 황사 방역마스크 대형 105매,4,59900,3238000,55,Thursday,No,No,6,1,2,2,-3.9,7.4,2.1,0.5,44,104.69,6:00:00,36,0,0,0,3
25832,2019-09-05 8:40,20,일시불 락앤락 유로오븐글라스 세트,9,64800,52384000,809,Thursday,No,No,7,1,2,1,21.8,29,24.2,22,17,105.2,8:40:00,52,58,0,0,3
9427,2019-04-05 0:20,20,무이자 선일금고 이볼브 시리즈 EV-040,4,490000,15119000,31,Friday,No,No,12,0,2,0,5.2,19,11.7,0,74,104.87,0:20:00,2,0,0,0,4
7045,2019-03-13 16:20,20,우리바다 손질왕꼬막 20팩,3,39900,36647000,919,Wednesday,No,No,3,1,2,2,-1.5,9.4,3.9,0,32,104.49,16:20:00,98,93,0,0,2
1471,2019-01-16 22:20,20,아리스토우 남성 패딩트랙수트세트,6,59900,31683000,529,Wednesday,No,No,6,1,0,2,-7.9,1.7,-3.2,0,36,104.24,22:20:00,134,44,0,0,2
1511,2019-01-17 11:20,20,카파 발란스테크 브라팬티 12세트,5,119000,40899000,344,Thursday,No,No,10,1,2,2,-4,5.4,0.4,0,33,104.24,11:20:00,68,65,0,0,3
35588,2019-12-12 10:20,20,무이자 클란츠 멀티쿡,9,64800,13650000,211,Thursday,No,No,7,1,2,0,-2.4,6.1,1.7,0,19,105.12,10:20:00,62,0,0,0,3
24530,2019-08-22 9:20,20,벨레즈온 브라캡 심리스 원피스 패키지,5,29900,32879000,1100,Thursday,No,No,1,1,2,2,23,30.3,25.8,25.2,26,104.81,9:20:00,56,101,0,0,3
34043,2019-11-27 13:00,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,3046000,16,Wednesday,No,No,11,1,2,1,2.6,9.7,6.2,1,26,104.87,13:00:00,78,59,0,0,2
27278,2019-09-18 23:00,20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,0,949000,2506000,3,Wednesday,No,No,12,1,2,2,15.4,27.9,21,0,24,105.2,23:00:00,138,8,0,0,2
26960,2019-09-16 11:30,30,[루이띠에] 18K 베르니아  반지,8,750000,1651000,3,Monday,No,No,12,0,2,2,18.1,28.2,22.4,0.2,17,105.2,11:30:00,69,75,0,0,0
16114,2019-06-02 23:20,30,무이자 삼성 무풍슬림 홈멀티  에어컨  AF16R5773WSR,1,2399000,5388000,3,Sunday,Yes,No,12,1,2,0,13.6,27.8,20.6,0,28,104.88,23:20:00,140,7,0,1,6
21630,2019-07-25 14:20,20,삭루츠 크로스바디백(TQ11),8,52000,10593000,204,Thursday,No,No,5,0,2,2,24.8,29.2,26.6,16.3,21,104.56,14:20:00,86,0,0,0,3
23740,2019-08-14 21:00,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1330000,3141000,3,Wednesday,No,No,12,0,2,0,24.7,33,28.6,1.2,19,104.81,21:00:00,126,1,0,0,2
18438,2019-06-26 0:20,20,프라다 테스토 크로스백,8,790000,1727000,3,Wednesday,No,No,12,0,2,2,18,24.4,21.1,33.1,25,104.88,0:20:00,2,28,0,0,2
17526,2019-06-15 23:20,30,일시불 LG 통돌이 세탁기,1,439000,39203000,90,Saturday,Yes,No,12,1,2,1,16.1,26.4,20.4,3.8,25,104.88,23:20:00,140,10,0,1,5
29126,2019-10-06 13:00,20,(쿠)일시불 쿠첸 압력밥솥 6인용 (A1),9,148000,6069000,42,Sunday,Yes,No,11,1,2,1,13.4,21.8,17.3,0,16,105.46,13:00:00,78,4,0,1,6
36193,2019-12-18 14:00,20,5세트 센티멘탈 디퓨저골드패키지,4,69000,38148000,553,Wednesday,No,No,8,1,2,2,1.8,8.5,4.6,0.4,27,105.12,14:00:00,84,0,0,0,2
30956,2019-10-24 17:40,20,김정배 명인 젓갈세트 8통,3,39900,49882000,1251,Thursday,No,No,3,1,2,2,13.6,22.1,17.4,2.3,26,105.46,17:40:00,106,0,0,0,3
34676,2019-12-03 22:20,20,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),9,218000,16448000,76,Tuesday,No,No,11,1,2,0,-2.7,6.8,2.4,0.5,20,105.12,22:20:00,134,59,0,0,1
35715,2019-12-13 21:20,20,무이자 LG전자 매직스페이스 냉장고,1,1499000,20127000,14,Friday,No,No,12,1,2,0,-4.6,8.1,1.6,0.1,24,105.12,21:20:00,128,9,0,0,4
26626,2019-09-13 9:20,10,대동모피 패션밍크 후드 롱코트 (19FW),6,690000,12330000,18,Friday,No,Yes,12,0,2,2,17.1,27.4,21.7,0,14,105.2,9:20:00,56,119,1,0,4
27671,2019-09-22 16:20,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,10708000,55,Sunday,Yes,No,11,1,2,1,16.1,19.1,17.5,65.1,16,105.2,16:20:00,98,59,0,1,6
25253,2019-08-30 8:20,20,노송가구 제이드 비취 교자상(900),4,69000,3542000,52,Friday,No,No,8,1,2,2,18.6,28.1,22.9,0.2,19,104.81,8:20:00,50,0,0,0,4
14793,2019-05-21 1:50,10,모리츠 에어 서큘레이터 1종,4,49900,6376000,128,Tuesday,No,No,5,1,2,2,9,24.2,17,0,38,105.05,1:50:00,11,0,0,0,1
35048,2019-12-07 17:00,20,[VONIN]보닌 남성기초세트,7,54000,61357000,1137,Saturday,Yes,No,5,0,2,2,-6.5,6.1,0.1,0,31,105.12,17:00:00,102,87,0,1,5
18226,2019-06-23 18:20,20,뱅뱅 남성 아웃도어 팬츠3종(2018 S/S),6,59900,9051000,152,Sunday,Yes,No,6,1,0,2,16.4,27.3,21.6,0.3,17,104.88,18:20:00,110,42,0,1,6
5961,2019-03-03 12:20,20,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),9,158000,6280000,40,Sunday,Yes,No,11,1,2,0,2.4,14.8,8.7,0,70,104.49,12:20:00,74,4,0,1,6
1735,2019-01-19 20:20,20,무이자 삼성 UHD TV UN65NU7010FXKR,1,1800000,17562000,10,Saturday,Yes,No,12,0,2,0,-2.7,9.3,2.9,0.2,56,104.24,20:20:00,122,1,0,1,5
22982,2019-08-07 19:40,20,해피콜  IH 진공 스텐 냄비 에디션,9,119000,9679000,82,Wednesday,No,No,10,1,2,2,23.8,32.1,27.2,14.7,27,104.81,19:40:00,118,0,0,0,2
3396,2019-02-06 10:00,20,키친플라워 대용량 디지털 에어프라이어 5L,9,89800,14152000,158,Wednesday,No,Yes,9,1,2,2,-1.2,12.9,5.6,0,72,104.69,10:00:00,60,21,1,0,2
15970,2019-06-01 15:40,20,헤비추얼 여성 썸머 쿨라이프 데님 3종,6,59000,32811000,557,Saturday,Yes,No,6,1,1,2,12.4,25.3,18.9,0,26,104.88,15:40:00,94,0,0,1,5
32016,2019-11-05 15:20,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,8639000,52,Tuesday,No,No,11,1,2,1,6,19.1,11.7,0,31,104.87,15:20:00,92,4,0,0,1
26696,2019-09-13 20:40,20,에트로 프로푸미 숄더 & 크로스백 (1495-24-192),8,336000,1860000,6,Friday,No,Yes,12,0,2,2,17.1,27.4,21.7,0,14,105.2,20:40:00,124,28,1,0,4
10546,2019-04-14 17:00,20,에코라믹 통주물 스톤 냄비세트,9,60900,24833000,408,Sunday,Yes,No,7,1,2,2,6.3,14.7,10.2,0.8,31,104.87,17:00:00,102,24,0,1,6
9942,2019-04-09 8:40,20,컬럼비아 여성 베이스레이어 5종,5,69000,9492000,138,Tuesday,No,No,8,1,2,2,4.8,15.4,9.3,23.2,24,104.87,8:40:00,52,0,0,0,1
15582,2019-05-28 13:00,20,한일 대용량 스텐 분쇄믹서기,9,109800,18314000,167,Tuesday,No,No,10,1,2,2,12.6,23.8,17.8,0,19,105.05,13:00:00,78,14,0,0,1
19862,2019-07-09 22:00,20,헤드 파이로라이트 트렁크 8종 패키지,5,69000,4919000,72,Tuesday,No,No,8,1,2,2,18.4,27,22.6,0.2,14,104.56,22:00:00,132,19,0,0,1
29060,2019-10-05 22:40,20,(무)[보루네오] 피올레 천연소가죽 소파 6인용,0,1249000,0,0,Saturday,Yes,No,12,1,2,2,15.5,22.6,18.9,3.2,26,105.46,22:40:00,136,8,0,1,5
963,2019-01-11 22:00,30,로이몬스터 남녀 벤치후드롱패딩,6,49800,40568000,815,Friday,No,No,5,1,2,2,-3.4,8.1,2.1,0,54,104.24,22:00:00,132,117,0,0,4
28561,2019-10-01 10:40,20,유귀열의 The 귀한 한우 한판 12팩,3,55900,62579000,1120,Tuesday,No,No,6,1,2,2,18.4,24.9,21.5,9.4,32,105.46,10:40:00,64,0,0,0,1
23190,2019-08-09 21:20,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2690000,0,0,Friday,No,No,12,0,2,0,24.2,33.6,28.3,0.1,21,104.81,21:20:00,128,1,0,0,4
11861,2019-04-25 23:00,20,무이자 LG 통돌이 세탁기,1,489000,10917000,23,Thursday,No,No,12,1,2,0,10.2,17,13.5,4.5,38,104.87,23:00:00,138,10,0,0,3
7413,2019-03-17 11:00,20,그렉노먼 여성 디보티 컬렉션 트렌치코트 1종,6,49900,21695000,435,Sunday,Yes,No,5,1,1,2,1.1,13.1,6.6,0,30,104.49,11:00:00,66,113,0,1,6
6465,2019-03-08 0:30,30,무이자 김병만의 달인 공구 세트,4,178000,17506000,99,Friday,No,No,11,1,2,0,-1.3,14.5,6.1,0,36,104.49,0:30:00,3,0,0,0,4
14409,2019-05-17 18:20,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,39800,37329000,938,Friday,No,No,3,1,2,2,15,27.3,21.3,1.7,37,105.05,18:20:00,110,87,0,0,4
34376,2019-11-30 22:40,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,548000,15179000,28,Saturday,Yes,No,12,1,2,2,-1.5,12.7,5.4,0.1,27,104.87,22:40:00,136,18,0,1,5
17604,2019-06-16 21:20,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,20060000,31,Sunday,Yes,No,12,1,2,2,15.2,26.1,20.2,0.1,21,104.88,21:20:00,128,5,0,1,6
14856,2019-05-21 19:50,10,초특가)에버라스트 드로즈 10+4종,5,39900,38674000,970,Tuesday,No,No,3,1,2,2,9,24.2,17,0,38,105.05,19:50:00,119,6,0,0,1
14500,2019-05-18 15:00,30,오모떼 프런트후크 프레쉬 데오브라 시즌3,5,89000,57850000,650,Saturday,Yes,No,9,1,2,2,16.4,21.8,18.8,21.3,22,105.05,15:00:00,90,65,0,1,5
27712,2019-09-22 21:00,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1690000,7892000,5,Sunday,Yes,No,12,0,2,1,16.1,19.1,17.5,65.1,16,105.2,21:00:00,126,1,0,1,6
2194,2019-01-24 12:00,20,올리고 가스와이드그릴레인지 기본형,9,109000,7059000,65,Thursday,No,No,10,1,2,2,-5.2,8.2,0.7,0,29,104.24,12:00:00,72,40,0,0,3
36035,2019-12-16 20:00,20,USPA 화이트라벨 디태처블 롱패딩 크롬,6,139000,5668000,41,Monday,No,No,10,1,2,2,1,14.1,7.1,0,28,105.12,20:00:00,120,117,0,0,0
21398,2019-07-23 16:20,20,"황토방 청도 감말랭이 30봉+무료체험1봉, 총 31봉",3,40900,22284000,545,Tuesday,No,No,3,1,2,2,24.2,32.8,27.9,0,21,104.56,16:20:00,98,0,0,0,1
16193,2019-06-03 16:00,20,한일 대용량 스텐 분쇄믹서기,9,109800,22243000,203,Monday,No,No,10,1,2,2,14,29.7,22,0,35,104.88,16:00:00,96,14,0,0,0
6017,2019-03-03 21:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,0,598000,3300000,6,Sunday,Yes,No,12,1,2,2,2.4,14.8,8.7,0,70,104.49,21:00:00,126,5,0,1,6
16408,2019-06-05 21:40,20,무이자 LG 휘센 씽큐 에어컨 스탠드형FQ17V9KWA1,1,1989000,9676000,5,Wednesday,No,No,12,1,2,0,16.8,29.9,22.9,0,32,104.88,21:40:00,130,7,0,0,2
34386,2019-12-01 1:40,20,오렐리안 히트모 스킨컬렉션 기모런닝 패키지,5,39900,21021000,527,Sunday,Yes,No,3,1,2,2,4.7,8.1,6.3,12.5,25,105.12,1:40:00,10,53,0,1,6
17964,2019-06-20 18:00,20,안동간고등어 20팩,3,30900,22083000,715,Thursday,No,No,1,1,2,2,18.2,29.2,23.4,0,26,104.88,18:00:00,108,17,0,0,3
29716,2019-10-12 7:40,20,NNF 라운지웨어세트,6,49000,94746000,1934,Saturday,Yes,No,5,1,2,2,13.5,23.4,18,0,25,105.46,7:40:00,46,0,0,1,5
28308,2019-09-28 21:20,20,일시불 LG 울트라HD TV 55UM7900BNA,1,1200000,5612000,5,Saturday,Yes,No,12,0,2,1,19.3,27.4,22.5,1.8,25,105.2,21:20:00,128,1,0,1,5
14508,2019-05-18 20:20,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,9014000,7,Saturday,Yes,No,12,0,2,1,16.4,21.8,18.8,21.3,22,105.05,20:20:00,122,1,0,1,5
6370,2019-03-07 0:40,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,59000,19001000,323,Thursday,No,No,6,1,2,2,2.1,12.1,6.5,0.5,52,104.49,0:40:00,4,62,0,0,3
17878,2019-06-19 21:40,20,(일)[보루네오] 피올레 천연소가죽 소파 4인용,0,899000,22640000,26,Wednesday,No,No,12,1,2,2,18.3,27.5,22.2,0.8,26,104.88,21:40:00,130,8,0,0,2
14407,2019-05-17 17:40,20,국내산 손질갑오징어 8팩,3,49900,71112000,1426,Friday,No,No,5,1,2,2,15,27.3,21.3,1.7,37,105.05,17:40:00,106,98,0,0,4
22362,2019-08-01 22:40,20,(무)[보루네오] 피올레 천연소가죽 소파 3인용,0,749000,5738000,8,Thursday,No,No,12,1,2,2,24.6,33.1,28.4,3.4,15,104.81,22:40:00,136,8,0,0,3
27395,2019-09-20 6:20,20,[2세트] 중외신약 빠르카 통증패치,4,59900,16521000,276,Friday,No,No,6,1,2,2,15,23.7,19.3,0,20,105.2,6:20:00,38,0,0,0,4
10880,2019-04-17 12:40,20,에이유플러스 슈퍼선스틱 1001(쇼퍼백),7,69900,26722000,383,Wednesday,No,No,8,1,2,2,8.7,23,15.5,0.5,34,104.87,12:40:00,76,0,0,0,2
14098,2019-05-14 22:00,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,0,599000,1567000,3,Tuesday,No,No,12,1,2,2,13.9,26.6,19.8,0,37,105.05,22:00:00,132,3,0,0,1
24574,2019-08-22 18:40,20,영광 生 모시떡 130개(동부기피80개+검정깨50개),3,40900,39465000,965,Thursday,No,No,3,1,2,2,23,30.3,25.8,25.2,26,104.81,18:40:00,112,38,0,0,3
28527,2019-09-30 22:40,20,무이자 LG 울트라HD TV 65UM7900BNA,1,1800000,41774000,24,Monday,No,No,12,0,2,0,16.4,28.2,21.6,0.1,35,105.2,22:40:00,136,1,0,0,0
27722,2019-09-22 21:20,20,일시불 LG 울트라HD TV 70UK7400KNA,1,2400000,5612000,3,Sunday,Yes,No,12,0,2,1,16.1,19.1,17.5,65.1,16,105.2,21:20:00,128,1,0,1,6
