,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,단위가격,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
26654,2019-09-13 13:20,20,헤스티지 그레이스 양가죽 코트,6,199000,48927000,246,Friday,No,Yes,11,1,2,2,17.1,27.4,21.7,0,14,105.2,13:20:00,80,67,1,0,4
10365,2019-04-12 22:40,20,무이자 LG 울트라HD TV 65UK6800HNC,1,1930000,23876000,13,Friday,No,No,12,0,2,0,4.1,17.7,10.7,0.1,31,104.87,22:40:00,136,1,0,0,4
34066,2019-11-27 19:20,20,[K-SWISS] 19F/W 여성 웜테크 벤치코트,6,79900,10602000,133,Wednesday,No,No,9,1,1,2,2.6,9.7,6.2,1,26,104.87,19:20:00,116,67,0,0,2
35696,2019-12-13 15:20,20,NNF 라운지웨어세트,6,49000,25950000,530,Friday,No,No,5,1,2,2,-4.6,8.1,1.6,0.1,24,105.12,15:20:00,92,0,0,0,4
12224,2019-04-29 18:00,20,국내산 손질갑오징어 8팩,3,49900,35169000,705,Monday,No,No,5,1,2,2,8,14.3,11.3,19.1,21,104.87,18:00:00,108,98,0,0,0
31722,2019-11-02 12:20,20,푸마 드라이셀 치마레깅스 3종,5,59000,18528000,315,Saturday,Yes,No,6,1,2,2,7.7,19.9,13.5,0,55,104.87,12:20:00,74,70,0,1,5
11370,2019-04-21 21:40,20,19 SS USPA  남성 화이트라벨 폴로셔츠 3종,6,79000,17959000,228,Sunday,Yes,No,9,1,0,2,12,22.1,16.5,0.1,30,104.87,21:40:00,130,0,0,1,6
29401,2019-10-09 1:00,20,[가이거] 블랙 에디션 다이아몬드 워치(남성용),8,178000,2193000,13,Wednesday,No,Yes,11,1,2,2,6.8,21.2,13.3,0,24,105.46,1:00:00,6,107,1,0,2
30260,2019-10-17 20:40,20,(더블+싱글)일월 순면 온열매트,4,148000,27072000,183,Thursday,No,No,11,1,2,2,9.5,19.9,14,0,26,105.46,20:40:00,124,69,0,0,3
17302,2019-06-14 13:00,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,5334000,34,Friday,No,No,11,1,2,0,16.8,24.7,20.2,2.3,25,104.88,13:00:00,78,4,0,0,4
36108,2019-12-17 17:40,20,국내산 손질 통오징어 10팩,3,47900,35675000,745,Tuesday,No,No,4,1,2,2,3.9,12.5,8.3,2.2,25,105.12,17:40:00,106,55,0,0,1
4619,2019-02-18 9:20,20,더블유베일 캐시라이크 니트 4종,6,39900,31810000,798,Monday,No,No,3,1,2,2,-4.4,7.5,2.2,0.1,29,104.69,9:20:00,56,36,0,0,0
17333,2019-06-14 18:20,20,사용불가미리구운 자연산 바다장어 9팩,3,49900,42209000,846,Friday,No,No,5,1,2,2,16.8,24.7,20.2,2.3,25,104.88,18:20:00,110,118,0,0,4
4441,2019-02-16 14:20,20,영산포숙성 홍어8팩+무침3통,3,40900,38682000,946,Saturday,Yes,No,3,1,2,2,-3.5,3.3,-0.3,0.1,44,104.69,14:20:00,86,0,0,1,5
26096,2019-09-07 20:20,20,하늘내린 용대리황태10마리,3,32900,13725000,418,Saturday,Yes,No,2,1,2,2,22.6,29.1,25.8,12.3,20,105.2,20:20:00,122,0,0,1,5
19422,2019-07-05 18:00,20,비버리힐스폴로클럽 남성기초세트(플라센타아이크림+선크림),7,39800,23383000,588,Friday,No,No,3,1,2,2,19.1,32,25.1,0,29,104.56,18:00:00,108,87,0,0,4
22404,2019-08-02 12:40,20,청정수산 완도활전복 35미,3,59900,36864000,616,Friday,No,No,6,1,2,2,24.3,34.2,28.8,0.1,17,104.81,12:40:00,76,0,0,0,4
378,2019-01-05 14:00,20,무이자 LG 통돌이 세탁기,1,489000,7956000,17,Saturday,Yes,No,12,1,2,0,-4.6,5.3,0.2,0,47,104.24,14:00:00,84,10,0,1,5
34123,2019-11-28 10:40,10,고칼슘검은콩두유48팩+호두아몬드 두유48팩,3,30900,30805000,997,Thursday,No,No,1,1,2,2,0.3,10.4,4.7,3.1,25,104.87,10:40:00,64,57,0,0,3
36231,2019-12-18 23:00,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,42194000,203,Wednesday,No,No,11,1,2,1,1.8,8.5,4.6,0.4,27,105.12,23:00:00,138,59,0,0,2
37318,2019-12-31 15:20,20,제주갈치+참조기세트,3,49900,34001000,682,Tuesday,No,No,5,1,2,2,-6.7,0.4,-3.8,0.1,19,105.12,15:20:00,92,0,0,0,1
6433,2019-03-07 20:00,20,노비타 스마트 비데,4,189000,12040000,64,Thursday,No,No,11,1,2,2,2.1,12.1,6.5,0.5,52,104.49,20:00:00,120,23,0,0,3
10853,2019-04-17 1:40,20,무이자[가이거] 무빙스타 다이아몬드 워치,8,129000,1903000,15,Wednesday,No,No,10,1,2,0,8.7,23,15.5,0.5,34,104.87,1:40:00,10,107,0,0,2
26718,2019-09-14 1:20,20,오가닉뷰티 프레쉬 코튼 맥시 팬티 10종 패키지,5,59900,16477000,276,Saturday,Yes,Yes,6,1,2,2,17.4,27.5,22.3,0.1,15,105.2,1:20:00,8,0,1,1,5
20720,2019-07-17 16:00,20,멋진밥상 흥양농협 쌀 20kg,3,59900,40431000,675,Wednesday,No,No,6,1,2,2,20.7,28.8,24.4,3.7,26,104.56,16:00:00,96,39,0,0,2
7544,2019-03-18 20:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,29962000,47,Monday,No,No,12,1,2,2,-0.7,15,7.5,0,29,104.49,20:40:00,124,5,0,0,0
22515,2019-08-03 12:40,20,월드컵 여성 에어러닝화+아쿠아트레킹화,8,34800,35170000,1011,Saturday,Yes,No,2,1,2,2,24.2,34.1,28.3,0.5,23,104.81,12:40:00,76,95,0,1,5
1360,2019-01-15 22:00,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2990000,0,0,Tuesday,No,No,12,0,2,0,-3.9,6.1,0.9,0.1,88,104.24,22:00:00,132,1,0,0,1
3743,2019-02-09 15:40,20,월드컵 남성 워킹화+슬립온,8,39800,43336000,1089,Saturday,Yes,No,3,1,2,2,-4.2,1.7,-1.7,0,26,104.69,15:40:00,94,100,0,1,5
23938,2019-08-16 11:40,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,21643000,105,Friday,No,No,11,1,2,1,23.3,30.7,26.4,1.9,21,104.81,11:40:00,70,59,0,0,4
24094,2019-08-17 23:00,20,(일)[보루네오] 피올레 천연소가죽 소파 6인용,0,1199000,3085000,3,Saturday,Yes,No,12,1,2,2,22,31,26.2,2.1,28,104.81,23:00:00,138,8,0,1,5
8435,2019-03-27 11:40,20,스피드랙 베이직 4단 1+1,4,118000,38051000,323,Wednesday,No,No,10,1,2,2,4.8,19.9,12.8,0.1,52,104.49,11:40:00,70,0,0,0,2
31549,2019-10-31 14:20,20,코이모 리빙박스 8종,4,50800,29955000,590,Thursday,No,No,5,1,2,2,6.1,20.7,13.3,0,59,105.46,14:20:00,86,74,0,0,3
17275,2019-06-14 6:20,20,월드컵 여성 러닝화+슬리퍼,8,29800,8219000,276,Friday,No,No,1,1,2,2,16.8,24.7,20.2,2.3,25,104.88,6:20:00,38,95,0,0,4
20267,2019-07-13 21:20,20,무이자 캐리어 벽걸이에어컨 7형 ARC07VBC,1,749000,2090000,3,Saturday,Yes,No,12,1,2,0,20.1,27.8,23.3,1.6,24,104.56,21:20:00,128,22,0,1,5
6087,2019-03-04 19:20,20,국내산 손질갑오징어 9팩,3,49900,14867000,298,Monday,No,No,5,1,2,2,3.9,15.2,8.8,0,89,104.49,19:20:00,116,98,0,0,0
18965,2019-07-01 13:40,20,한일 대용량 스텐 분쇄믹서기,9,109800,41107000,375,Monday,No,No,10,1,2,2,19.9,26.9,23.2,0.4,27,104.56,13:40:00,82,14,0,0,0
10040,2019-04-10 9:20,20,일시불 올리고 가스와이드그릴  프리미엄형,9,119000,20831000,176,Wednesday,No,No,10,1,2,1,4.5,9.9,7.2,8.5,15,104.87,9:20:00,56,40,0,0,2
1315,2019-01-15 13:00,20,무이자 린나이 간편쿡 자동불꽃조절 가스레인지 2구,9,218000,4292000,20,Tuesday,No,No,11,1,2,0,-3.9,6.1,0.9,0.1,88,104.24,13:00:00,78,12,0,0,1
33106,2019-11-16 21:40,20,무이자 LG 울트라HD TV 75UM7900BNA,1,2990000,15073000,6,Saturday,Yes,No,12,0,2,0,5.1,17.1,10.3,0.2,32,104.87,21:40:00,130,1,0,1,5
15494,2019-05-27 15:40,10,에버라스트 드로즈 10+4종,5,39900,20078000,504,Monday,No,No,3,1,2,2,15.4,22.1,18.6,22.9,21,105.05,15:40:00,94,6,0,0,0
25919,2019-09-06 9:00,20,(쿠)무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,634000,5,Friday,No,No,11,1,2,0,22.1,28.9,25.4,2.9,17,105.2,9:00:00,54,4,0,0,4
20038,2019-07-11 15:40,20,한일 대용량 스텐 분쇄믹서기,9,109800,65177000,594,Thursday,No,No,10,1,2,2,19.7,25.6,22.2,8.5,12,104.56,15:40:00,94,14,0,0,3
35030,2019-12-07 15:20,20,(싱글+싱글)일월 품안애 온수매트,4,198000,8459000,43,Saturday,Yes,No,11,1,2,2,-6.5,6.1,0.1,0,31,105.12,15:20:00,92,15,0,1,5
5274,2019-02-24 18:00,20,영산포숙성 홍어8팩+무침3통,3,40900,27690000,678,Sunday,Yes,No,3,1,2,2,-1.5,14.3,6.1,0,44,104.69,18:00:00,108,0,0,1,6
4231,2019-02-14 15:40,20,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),9,158000,3466000,22,Thursday,No,No,11,1,2,0,-3.7,6.5,0.6,0.1,33,104.69,15:40:00,94,4,0,0,3
5421,2019-02-26 1:40,20,푸마 드라이셀 치마레깅스 3종,5,59000,7267000,124,Tuesday,No,No,6,1,2,2,-1.5,12.8,5.4,0,44,104.69,1:40:00,10,70,0,0,1
22176,2019-07-31 0:20,20,몬테밀라노 크루즈 이지웨어 패키지,5,49900,39478000,792,Wednesday,No,No,5,1,2,2,25.2,32.2,28.4,6,15,104.56,0:20:00,2,0,0,0,2
21373,2019-07-23 8:20,20,일시불 올리고 가스와이드그릴  프리미엄형,9,119000,20613000,174,Tuesday,No,No,10,1,2,1,24.2,32.8,27.9,0,21,104.56,8:20:00,50,40,0,0,1
35966,2019-12-16 6:40,20,구스터 티포트 1+1 세트,9,69900,6649000,96,Monday,No,No,8,1,2,2,1,14.1,7.1,0,28,105.12,6:40:00,40,0,0,0,0
23894,2019-08-15 23:40,20,도루코 페이스5 면도기 세트 (1세트),4,35900,772000,22,Thursday,No,Yes,2,1,2,2,24.2,29.1,26.1,15.8,14,104.81,23:40:00,142,0,1,0,3
14096,2019-05-14 22:00,20,(무) 삼익가구 LED 제니비 서랍형 침대 SS,0,549000,5611000,11,Tuesday,No,No,12,1,2,2,13.9,26.6,19.8,0,37,105.05,22:00:00,132,3,0,0,1
8912,2019-03-31 22:20,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1700000,13017000,8,Sunday,Yes,No,12,0,2,1,2.3,9.2,5.4,0.2,31,104.49,22:20:00,134,1,0,1,6
23431,2019-08-11 22:40,20,일시불 LG 울트라HD TV 75UK7400KNA,1,2900000,13586000,5,Sunday,Yes,No,12,0,2,1,24.8,32.3,28.3,8,20,104.81,22:40:00,136,1,0,1,6
35391,2019-12-10 14:40,20,파뷔에 스페셜 디너세트,9,129000,25539000,198,Tuesday,No,No,10,1,2,2,1.5,13.4,6.5,0.4,57,105.12,14:40:00,88,0,0,0,1
23086,2019-08-08 21:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,648000,7510000,12,Thursday,No,No,12,1,2,2,24.2,33.2,27.6,5.7,28,104.81,21:00:00,126,18,0,0,3
33669,2019-11-22 19:40,20,푸마 뉴 니트 스트레치 심리스 드로즈 11종,5,89000,43461000,489,Friday,No,No,9,1,2,2,2.8,17.3,9.3,0,31,104.87,19:40:00,118,36,0,0,4
33380,2019-11-19 21:20,20,일시불 LG 울트라HD TV 75UM7900BNA,1,2750000,0,0,Tuesday,No,No,12,0,2,1,0.6,7,3.7,0.1,27,104.87,21:20:00,128,1,0,0,1
11825,2019-04-25 20:40,20,카파 트렁크 패키지 7종,5,59000,4843000,83,Thursday,No,No,6,1,2,2,10.2,17,13.5,4.5,38,104.87,20:40:00,124,19,0,0,3
11250,2019-04-20 15:20,20,실크트리 풍기인견 데일리 쿨 이지탑 패키지,5,44000,54935000,1249,Saturday,Yes,No,4,0,2,2,7.7,21.6,14.7,0.1,33,104.87,15:20:00,92,0,0,1,5
2736,2019-01-30 16:40,20,올리고 가스와이드그릴레인지 기본형,9,109000,5346000,50,Wednesday,No,No,10,1,2,2,-3.1,10.1,3.5,0,48,104.24,16:40:00,100,40,0,0,2
28031,2019-09-26 1:20,20,마리끌레르 파리컬렉션 리얼 하이드로 립스틱(마스카라),7,39900,13886000,349,Thursday,No,No,3,1,2,2,16,26.2,20.4,0,25,105.2,1:20:00,8,0,0,0,3
17408,2019-06-15 10:00,30,일시불 LG 울트라HD TV 55UK6800HNC,1,1200000,10762000,9,Saturday,Yes,No,12,0,2,1,16.1,26.4,20.4,3.8,25,104.88,10:00:00,60,1,0,1,5
27873,2019-09-24 10:30,30,[루이띠에] 18K 베르니아 목걸이 팔찌 세트,8,2090000,26856000,13,Tuesday,No,No,12,0,2,2,12.6,25,17.8,0,22,105.2,10:30:00,63,43,0,0,1
31061,2019-10-25 21:00,20,일시불  쿠쿠전기밥솥 6인용(QS),9,198000,4605000,24,Friday,No,No,11,1,2,1,12,22.7,16.9,0.3,22,105.46,21:00:00,126,59,0,0,4
3973,2019-02-12 1:20,20,컬럼비아 옴니위크 머슬 언더셔츠 6종,5,79000,2254000,29,Tuesday,No,No,9,1,2,2,-6,6,0.1,0,45,104.69,1:20:00,8,54,0,0,1
13323,2019-05-08 22:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1430000,13207000,10,Wednesday,No,No,12,0,2,0,7.2,22.9,15.7,0,38,105.05,22:20:00,134,1,0,0,2
21143,2019-07-21 1:20,20,영광 生 모시떡 90개+찰보리식혜(동부기피70개+검정깨20개),3,30900,1584000,52,Sunday,Yes,No,1,1,2,2,22.6,27.8,24.8,20,19,104.56,1:20:00,8,38,0,1,6
10793,2019-04-16 20:40,20,푸마 드라이셀 퓨징 브라세트 패키지,5,139000,59153000,426,Tuesday,No,No,10,1,2,2,4.3,23.3,14.2,0,38,104.87,20:40:00,124,85,0,0,1
15832,2019-05-31 11:20,20,크리스티나앤코 썸머플리츠세트,6,49000,34694000,709,Friday,No,No,5,1,2,2,14.4,24,18.6,0.8,22,105.05,11:20:00,68,0,0,0,4
27466,2019-09-20 21:00,20,무이자 LG 울트라HD TV 65UK6800HNC,1,1920000,4495000,3,Friday,No,No,12,0,2,0,15,23.7,19.3,0,20,105.2,21:00:00,126,1,0,0,4
28809,2019-10-03 16:00,20,피시원 국내산 절단 햇 꽃게 2.4kg,3,49900,63272000,1268,Thursday,No,Yes,5,1,2,2,18.7,26.3,22,28.9,20,105.46,16:00:00,96,104,1,0,3
16300,2019-06-04 19:40,10,초특가)에버라스트 드로즈 10+4종,5,39900,21929000,550,Tuesday,No,No,3,1,2,2,16.1,30.3,23.1,0,35,104.88,19:40:00,118,6,0,0,1
4811,2019-02-19 22:40,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1900000,38914000,21,Tuesday,No,No,12,0,2,1,0.6,5.7,2.9,16.3,24,104.69,22:40:00,136,1,0,0,1
10155,2019-04-11 7:00,20,파뷔에 항균도마 1+1세트,9,49800,24477000,492,Thursday,No,No,5,1,2,2,3.3,14.3,8.8,0,20,104.87,7:00:00,42,72,0,0,3
23277,2019-08-10 15:00,30,[루이띠에] 18K 베르니아 귀걸이,8,490000,0,0,Saturday,Yes,No,12,0,2,2,24.5,33.4,28.6,0,23,104.81,15:00:00,90,0,0,1,5
37315,2019-12-31 14:20,20,베지밀 검은콩 두유  96팩,2,50900,18427000,363,Tuesday,No,No,5,1,2,2,-6.7,0.4,-3.8,0.1,19,105.12,14:20:00,86,0,0,0,1
33214,2019-11-18 1:40,20,스칸디나비아 에어볼륨 롤업 매트리스(싱글),4,85000,2551000,31,Monday,No,No,9,0,2,2,3.4,16.4,8.7,11.6,54,104.87,1:40:00,10,0,0,0,0
5899,2019-03-02 22:00,20,무이자 삼성 UHD TV UN55NU7010FXKR,1,1080000,3300000,4,Saturday,Yes,No,12,0,2,0,-0.8,14.6,6.9,0,78,104.49,22:00:00,132,1,0,1,5
25910,2019-09-06 8:00,20,월드컵 남성 트레킹화 + 에어러닝화 2종,8,49800,5361000,108,Friday,No,No,5,1,2,2,22.1,28.9,25.4,2.9,17,105.2,8:00:00,48,95,0,0,4
4300,2019-02-15 9:40,20,에코라믹 통주물 스톤 냄비세트,9,60900,59216000,973,Friday,No,No,7,1,2,2,-1.5,6,2,0.4,33,104.69,9:40:00,58,24,0,0,4
11640,2019-04-24 1:40,20,(일)[한샘] 호텔식 레일 암막커튼 세트(대형),10,179000,2017000,12,Wednesday,No,No,11,1,2,2,14.2,22,17.3,6.9,27,104.87,1:40:00,10,0,0,0,2
4481,2019-02-16 21:40,20,무이자 LG 울트라HD TV 65UK6800HNC,1,2130000,49119000,24,Saturday,Yes,No,12,0,2,0,-3.5,3.3,-0.3,0.1,44,104.69,21:40:00,130,1,0,1,5
10601,2019-04-15 0:40,20,무이자 LG전자 매직스페이스 냉장고,1,1549000,25226000,17,Monday,No,No,12,1,2,0,2.3,19.6,11.1,0,46,104.87,0:40:00,4,9,0,0,0
9673,2019-04-07 6:20,20,"밀싹 클렌즈 8박스, 8주분! + 전용보틀",2,50900,10224000,201,Sunday,Yes,No,5,1,2,2,7.4,18.4,12.5,2.8,43,104.87,6:20:00,38,0,0,1,6
19265,2019-07-04 6:20,20,실크트리 풍기인견 썸머 풀코디 이지웨어세트,5,55000,22366000,407,Thursday,No,No,5,0,2,2,18.4,31.2,24.4,0,27,104.56,6:20:00,38,0,0,0,3
19756,2019-07-09 0:00,20,알렉스하운드 썸머 기능성 멀티웨어 6종,6,39800,13928000,350,Tuesday,No,No,3,1,2,2,18.4,27,22.6,0.2,14,104.56,0:00:00,0,0,0,0,1
4341,2019-02-15 19:40,20,푸마 심리스 드로즈 블랙에디션 패키지,5,89000,57232000,644,Friday,No,No,9,1,2,2,-1.5,6,2,0.4,33,104.69,19:40:00,118,6,0,0,4
12038,2019-04-27 20:20,20,일시불 삼성 UHD TV UN75NU7050F,1,2700000,0,0,Saturday,Yes,No,12,0,2,1,4.9,17.8,11.4,0.1,15,104.87,20:20:00,122,1,0,1,5
2334,2019-01-25 22:00,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1440000,0,0,Friday,No,No,12,0,2,0,-5.1,5.5,-0.4,0,33,104.24,22:00:00,132,1,0,0,4
8422,2019-03-27 10:20,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,18109000,108,Wednesday,No,No,11,1,2,1,4.8,19.9,12.8,0.1,52,104.49,10:20:00,62,4,0,0,2
23663,2019-08-14 6:00,20,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),5,49000,22022000,450,Wednesday,No,No,5,1,2,2,24.7,33,28.6,1.2,19,104.81,6:00:00,36,66,0,0,2
11055,2019-04-18 21:20,20,무이자 삼성 UHD TV UN65NU7050F,1,1800000,10903000,7,Thursday,No,No,12,0,2,0,8.4,21.6,15.3,0,30,104.87,21:20:00,128,1,0,0,3
4570,2019-02-17 20:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,27995000,52,Sunday,Yes,No,12,1,2,2,-5.7,6.3,-0.2,0,32,104.69,20:40:00,124,5,0,1,6
8265,2019-03-25 17:20,20,비버리힐스폴로클럽 남성기초세트(골드+플라),7,39800,34889000,877,Monday,No,No,3,1,2,2,0.4,13.8,7.2,0,37,104.49,17:20:00,104,87,0,0,0
7896,2019-03-22 0:40,20,무이자 선일금고 이볼브 시리즈 EV-040,4,490000,5524000,12,Friday,No,No,12,0,2,0,1.6,10.5,5.2,0,35,104.49,0:40:00,4,0,0,0,4
25831,2019-09-05 8:20,20,무이자 락앤락 유로오븐글라스 세트,9,69800,4787000,69,Thursday,No,No,8,1,2,0,21.8,29,24.2,22,17,105.2,8:20:00,50,58,0,0,3
28893,2019-10-04 11:00,30,프라다 비텔로 피닉스 보스턴,8,1590000,0,0,Friday,No,No,12,0,2,2,17.1,26.9,21.2,0.3,30,105.46,11:00:00,66,0,0,0,4
29386,2019-10-08 22:20,20,무이자  얼리젼 밀레 푸쉬풀 도어락,4,229000,22624000,99,Tuesday,No,No,12,1,2,0,10.3,22,15.9,0.1,24,105.46,22:20:00,134,0,0,0,1
32785,2019-11-13 13:40,20,보몽드 카밀라 더블착번극세사 토퍼침구세트 K(킹),10,79900,5802000,73,Wednesday,No,No,9,1,2,2,3.7,13.9,8.9,2.8,30,104.87,13:40:00,82,11,0,0,2
22543,2019-08-03 17:40,20,안동간고등어 20팩,3,30900,38945000,1261,Saturday,Yes,No,1,1,2,2,24.2,34.1,28.3,0.5,23,104.81,17:40:00,106,17,0,1,5
14406,2019-05-17 17:20,20,국내산 손질갑오징어 8팩,3,49900,59600000,1195,Friday,No,No,5,1,2,2,15,27.3,21.3,1.7,37,105.05,17:20:00,104,98,0,0,4
260,2019-01-04 0:00,20,마리노블 밍크 롱코트,6,499000,11512000,24,Friday,No,No,12,1,2,2,-7.3,5.3,-0.7,0,38,104.24,0:00:00,0,67,0,0,4
30126,2019-10-16 11:40,20,임성근의 녹용도가니탕 풀세트,3,55900,41833000,749,Wednesday,No,No,6,1,2,2,8.1,20.4,13.3,0,24,105.46,11:40:00,70,47,0,0,2
1088,2019-01-13 0:20,20,카파 발란스테크 브라팬티 12세트,5,119000,58088000,489,Sunday,Yes,No,10,1,2,2,-3.2,8.2,1.3,0,70,104.24,0:20:00,2,65,0,1,6
25229,2019-08-29 22:40,20,궁중 손질새우 200미 + 동태포 400g,3,43900,52283000,1191,Thursday,No,No,4,1,2,2,19.9,25.7,22.4,4.2,24,104.81,22:40:00,136,90,0,0,3
24891,2019-08-25 23:20,30,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,4,159000,14160000,90,Sunday,Yes,No,11,1,2,1,18.9,28.7,23.2,1.2,19,104.81,23:20:00,140,80,0,1,6
7184,2019-03-14 22:00,20,헤스티지 그레이스 양가죽 코트,6,199000,24470000,123,Thursday,No,No,11,1,2,2,-2.4,11.8,5.2,0,32,104.49,22:00:00,132,67,0,0,3
6115,2019-03-04 22:00,20,(무) 삼익가구 LED 제니비 서랍형 침대 Q,0,599000,3115000,6,Monday,No,No,12,1,2,2,3.9,15.2,8.8,0,89,104.49,22:00:00,132,3,0,0,0
26303,2019-09-10 8:00,20,칼리베이직 2019 패브릭 백 4종 (시즌 3),8,59000,13728000,233,Tuesday,No,No,6,1,2,2,22.5,29.6,25.4,15.3,22,105.2,8:00:00,48,0,0,0,1
10189,2019-04-11 16:20,20,일시불 해피콜 아르마이드 IH 냄비,9,114000,9734000,86,Thursday,No,No,10,0,2,1,3.3,14.3,8.8,0,20,104.87,16:20:00,98,0,0,0,3
28101,2019-09-26 18:40,20,김정배 명인 젓갈세트 8통,3,39900,54155000,1358,Thursday,No,No,3,1,2,2,16,26.2,20.4,0,25,105.2,18:40:00,112,0,0,0,3
34051,2019-11-27 15:40,10,AAA 19 F/W 남성 트레킹화 3종,8,49800,12709000,256,Wednesday,No,No,5,1,2,2,2.6,9.7,6.2,1,26,104.87,15:40:00,94,0,0,0,2
24613,2019-08-22 22:00,20,일시불 LG전자 매직스페이스 냉장고,1,1359000,11182000,9,Thursday,No,No,12,1,2,1,23,30.3,25.8,25.2,26,104.81,22:00:00,132,9,0,0,3
19730,2019-07-08 21:40,20,(일)삼익가구 어블러 LED 멀티 수납형 침대 퀸,0,549000,17856000,33,Monday,No,No,12,1,2,2,18.9,27.3,22.6,0.5,15,104.56,21:40:00,130,3,0,0,0
26282,2019-09-09 21:40,20,일시불 쿠쿠전기밥솥 10인용 (QS),9,208000,40803000,197,Monday,No,No,11,1,2,1,22.4,28.3,24.7,8,24,105.2,21:40:00,130,59,0,0,0
3807,2019-02-10 1:40,20,컬럼비아 옴니위크 드로즈 패키지 10종,5,79000,8291000,105,Sunday,Yes,No,9,1,2,2,-6.3,3.2,-1.4,0,29,104.69,1:40:00,10,6,0,1,6
5556,2019-02-27 21:20,20,일시불 쿠첸 풀스텐 압력밥솥 10인용 ,9,158000,40921000,259,Wednesday,No,No,11,1,2,1,3.4,11.8,7.1,0.4,43,104.69,21:20:00,128,4,0,0,2
17727,2019-06-18 0:40,20,[DIOR] 선글라스 (SIDERAL),8,188000,27879000,149,Tuesday,No,No,11,1,2,2,17.3,26.2,21.3,2.1,25,104.88,0:40:00,4,27,0,0,1
1790,2019-01-20 11:40,20,무이자 LG 통돌이 세탁기,1,489000,28742000,59,Sunday,Yes,No,12,1,2,0,-2.8,5.5,1.6,0.1,40,104.24,11:40:00,70,10,0,1,6
26393,2019-09-10 22:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,0,598000,22679000,38,Tuesday,No,No,12,1,2,2,22.5,29.6,25.4,15.3,22,105.2,22:00:00,132,18,0,0,1
36579,2019-12-22 22:20,20,저스트마이사이즈 코튼 슬리머 패키지,5,139000,11653000,84,Sunday,Yes,No,10,1,2,2,-1.1,9,3,0.1,39,105.12,22:20:00,134,0,0,1,6
34138,2019-11-28 14:00,20,히트융 극세사 퍼융기모 남성 동내의 패키지,5,69900,25212000,361,Thursday,No,No,8,1,2,2,0.3,10.4,4.7,3.1,25,104.87,14:00:00,84,0,0,0,3
25784,2019-09-04 21:00,20,현대어찬 손질갈치,3,36900,37934000,1029,Wednesday,No,No,3,1,2,2,21.4,26.2,23.4,11.9,13,105.2,21:00:00,126,83,0,0,2
28880,2019-10-04 7:40,20,임페리얼 여성 니트 4종,6,79000,4632000,59,Friday,No,No,9,1,1,2,17.1,26.9,21.2,0.3,30,105.46,7:40:00,46,36,0,0,4
8383,2019-03-26 22:00,20,일시불 삼성 노트북 9 메탈 기본형 NT900X5J-K14,1,999000,0,0,Tuesday,No,No,12,1,2,1,3.2,18.7,10.5,0,45,104.49,22:00:00,132,13,0,0,1
30505,2019-10-20 8:40,20,푸마 DRY-DELL 기능성 티셔츠형 브라탑 패키지,5,59000,64226000,1089,Sunday,Yes,No,6,1,2,2,10.4,22.6,15.1,0,27,105.46,8:40:00,52,66,0,1,6
16424,2019-06-05 22:40,20,(무)[보루네오] 피올레 천연소가죽 소파 4인용,0,949000,20229000,22,Wednesday,No,No,12,1,2,2,16.8,29.9,22.9,0,32,104.88,22:40:00,136,8,0,0,2
8074,2019-03-23 17:40,20,에코라믹 통주물 스톤 냄비세트,9,60900,84381000,1386,Saturday,Yes,No,7,1,2,2,-0.3,10.3,4.2,1.4,24,104.49,17:40:00,106,24,0,1,5
6043,2019-03-04 1:00,20,마리노블 밍크 퍼 베스트,6,269000,3396000,13,Monday,No,No,12,1,2,2,3.9,15.2,8.8,0,89,104.49,1:00:00,6,84,0,0,0
24032,2019-08-17 12:00,20,벨레즈온 브라캡 심리스 원피스 패키지,5,29900,28099000,940,Saturday,Yes,No,1,1,2,2,22,31,26.2,2.1,28,104.81,12:00:00,72,101,0,1,5
23154,2019-08-09 13:20,20,벨레즈온 브라캡 심리스 원피스 패키지,5,29900,43048000,1440,Friday,No,No,1,1,2,2,24.2,33.6,28.3,0.1,21,104.81,13:20:00,80,101,0,0,4
